Time,n_A,psi_o_A,psi_y_A,n_y_A,n_m_A,n_o_A,mu_o_A,mu_m_A,mu_y_A,s_o_A,s_m_A,s_y_A,h_m_A,h_y_A,a_A,a_o_A,a_m_A,a_y_A,z_o_A,z_m_A,z_y_A,c_o_A,c_m_A,c_y_A,y_A,k_A,w_A,inv_A,b_A,gov_A,e_A,t_A,f_A,nx_A,tilde_R_A,g_A,q_A,tilde_s_m_A,tilde_s_y_A,tilde_s_o_A,Omega_m_A,Omega_y_A,eta_o_A,eta_m_A,eta_y_A,walras_A,gamma_A,phi_A,R_star,fy_target_A,repl,pen_bar_A,alpha,delta,beta,sigma,b_y,g_y,x,omega,nu,Lambda_A,w_indiv_A,t_indiv_A,e_indiv_A,c_y_indiv_A,c_m_indiv_A,c_o_indiv_A,a_y_indiv_A,a_m_indiv_A,a_o_indiv_A
160,-0.00373007860755594,0.748854436955785,0.105397287114963,-0.00392054299573774,-0.00392054256795449,-0.00344879817300647,0.0253661445975566,0.0142851697822552,0.0127627316661448,5.66997109729805,7.98893448624841,0.855870806675629,3.09425177682173,0.331337842812095,4.04798333970473,2.79232976890853,1.32767975093683,-0.0720261801406333,8.49102010233488,12.3669475586775,1.12959924263951,0.215384454006637,0.176663957312271,0.0144167732924199,0.969033423764667,3.18646199630129,0.649252393922327,0.320248675032872,0.5814200542588,0.242258355941167,0.186665217878344,0.428669981280544,0.280101289144643,0.000191219441964206,1.00045307334874,1.00125127099941,0.999202799862744,0.539301102983279,0.0568408731925448,0.403858023824177,1.05382756545117,1.05056103145508,0.689807623840416,0.327985478081402,-0.0177931019218178,-0.000130011262664749,0.963151065839432,0.0206662428360997,1.0000665052288,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20387737078753,0.794862051846823,0.462205049464635,0.253633916628691,0.32757944742744,0.533317258295719,-1.26715470919402,2.46185246718844,6.91413715757742
161,-0.00373641017408547,0.749197208667708,0.105397287079567,-0.0039205429115281,-0.00392054257700747,-0.00346460902839829,0.0253742361943265,0.0142901962039269,0.0127673617926715,5.66841040021202,7.9815183341653,0.855030010268694,3.09111720996238,0.330989716758206,4.04561419795025,2.79462277709503,1.32297590854273,-0.0719844876875,8.49178972061217,12.3517474470403,1.12844247379913,0.215472687284355,0.176508904981475,0.014407234459734,0.968694361831433,3.18432576532286,0.64902522242706,0.320075695832875,0.58121661709886,0.242173590457858,0.186716143979224,0.428652311815479,0.280071815528536,0.000182912235117714,1.00048571722411,1.00124490777504,0.999241753396163,0.539201427747724,0.056830367674039,0.403968204578238,1.05382238526743,1.05055556043717,0.690778368958131,0.327014847143511,-0.0177932161016421,-0.000126663419982427,0.963151065839432,0.0206662428360997,1.00010630520281,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20367860511438,0.794976218082331,0.462205049464635,0.253512955298289,0.327352443629022,0.53339021448314,-1.26665532238644,2.45358383798959,6.91792756316737
162,-0.00374253013006035,0.74952864903878,0.105397287051887,-0.00392054284567733,-0.00392054258408669,-0.00347988298049606,0.0253820964996399,0.014295079232015,0.012771859906782,5.66688821017734,7.9743294456363,0.854214965607482,3.08808141528489,0.330652518533133,4.04331996498921,2.79686664120297,1.31839741669476,-0.0719440929085155,8.49254816805196,12.3369965357865,1.12732138302052,0.215558685338751,0.176358352349575,0.0143979917884208,0.968366021488902,3.18225553120735,0.648805234397564,0.319908095966303,0.581019612893341,0.242091505372226,0.186765368667096,0.428635140218506,0.280044820888515,0.000174783347420981,1.00051741387027,1.00123875721929,0.999279549114711,0.539105082603752,0.0568202131423189,0.40407470425393,1.05381735367818,1.05055024636724,0.691725281555712,0.326068040153162,-0.0177933217088741,-0.000123392673793908,0.963151065839432,0.0206662428360997,1.00014510322061,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20348565675543,0.795086438711166,0.462205049464635,0.253395596253006,0.327131681819443,0.533462458969688,-1.2661707679328,2.44552956230204,6.92165733652397
163,-0.00374844562173946,0.749849132659272,0.105397287030242,-0.00392054279418286,-0.0039205425896226,-0.00349463872161371,0.0253897318781191,0.0142998227955545,0.0127762296211014,5.6654037215107,7.96736076890908,0.853424873777048,3.08514123323644,0.330325899576269,4.04109821974744,2.79906205205418,1.31394112295074,-0.071904955257486,8.49329532252868,12.322681548632,1.12623485410623,0.215642498323802,0.176212170897046,0.0143890360104,0.968048059493962,3.18024922079676,0.648592199860955,0.319745706198486,0.580828835696377,0.242012014873491,0.186812949360008,0.42861845249969,0.280020163254304,0.000166831095239972,1.00054819031542,1.00123281215015,0.999316221136161,0.539011955170546,0.056810397751842,0.404177647077613,1.05381246657138,1.05054508490313,0.69264885430779,0.325144565042058,-0.0177934193498485,-0.000120197904502218,0.963151065839432,0.0206662428360997,1.00018292107813,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20329835663058,0.79519284941291,0.462205049464635,0.253281733270973,0.326916999162462,0.53353395439603,-1.26570061296842,2.43768456403718,6.925326208148
164,-0.00375416354922097,0.750159021736507,0.105397287013316,-0.00392054275391496,-0.00392054259395158,-0.00350889426302281,0.0253971484668013,0.0143044306834051,0.0127804744194177,5.66395616030231,7.96060552328032,0.852658966713281,3.08229362088175,0.330009524182046,4.03894661620151,2.80120970313559,1.30960394846366,-0.0718670353977345,8.49403109732872,12.3087896661253,1.12518181369545,0.21572417539159,0.176070236066124,0.0143803581978541,0.967740143908525,3.17830483941669,0.648385896418712,0.31958837342961,0.580644086345115,0.241935035977131,0.186858941500768,0.428602233852152,0.279997690439705,0.000159036122986689,1.00057807072191,1.00122706563303,0.999351800472237,0.53892193693316,0.0568009100647166,0.404277153002123,1.05380771998728,1.05054007186493,0.693549573519556,0.324243936082631,-0.0177935096021865,-0.000117071276770685,0.963151065839432,0.0206662428360997,1.00021977823086,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20311654060415,0.795295578968628,0.462205049464635,0.253171264007385,0.326708237315567,0.533604666476062,-1.26524443562352,2.43004386853542,6.92893398089423
165,-0.00375969057523534,0.750458666504152,0.10539728700008,-0.00392054272242603,-0.00392054259733676,-0.0035226669617433,0.0254043523787352,0.0143089066719467,0.0127845977747626,5.66254471299998,7.95405704968871,0.851916489877308,3.07953560932749,0.329703064877061,4.03686290418994,2.80331030732862,1.30538289231155,-0.0718302954502316,8.49475538674076,12.2953083411028,1.12416120891861,0.215803765039494,0.175932426244957,0.0143719496144685,0.96744195477562,3.17642043406768,0.648186109699666,0.319435916527349,0.580465172865372,0.241860488693905,0.186903398627336,0.42858647322973,0.279977297256881,0.000151434791209039,1.00060708496174,1.00122151097189,0.999386323602301,0.53883492310478,0.0567917390361406,0.40437333785908,1.05380310997369,1.05053520307726,0.694427919367368,0.323365673616928,-0.0177935929842963,-0.000114026135762957,0.963151065839432,0.0206662428360997,1.00025569845438,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20294005066487,0.795394757934777,0.462205049464635,0.253064087460373,0.326505240661148,0.533674564653665,-1.26480182979642,2.42260261229896,6.93248056899721
166,-0.00376503313360401,0.750748405618008,0.10539728698973,-0.00392054269780195,-0.00392054259998398,-0.0035359735461522,0.0254113494930265,0.014313254393212,0.0127886030274217,5.6611686037442,7.94770895482929,0.851196718999223,3.07686434256903,0.329406206591808,4.03484490028088,2.80536457729253,1.30127502157352,-0.071794698585176,8.49546812337778,12.2822254694264,1.12317202886167,0.215881314781592,0.175798623631126,0.0143638018558123,0.967153180285386,3.1745941288187,0.647992630791209,0.31928819477252,0.580291908171232,0.241788295071347,0.186946372440549,0.428571157614632,0.27995886329094,0.000144003410656215,1.0006352555894,1.00121614170073,0.999419819470405,0.538750812494185,0.0567828740003997,0.404466313505416,1.05379863273508,1.05053047453182,0.695284365725342,0.322509304256984,-0.0177936699823265,-0.000111053237665755,0.963151065839432,0.0206662428360997,1.00029070272939,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20276873048466,0.79549050818231,0.462205049464635,0.252960106522808,0.326307858019283,0.533743621095657,-1.26437239835149,2.41535602619173,6.93596594727281
167,-0.00377019743737801,0.751028566538713,0.105397286981636,-0.00392054267854636,-0.0039205426020541,-0.00354883014047347,0.0254181455349926,0.0143174773850455,0.0127924934312819,5.65982706703537,7.94155504954045,0.850498952947935,3.07427705935991,0.329118644597691,4.0328904955274,2.80737323056682,1.2972774741019,-0.0717602091413094,8.49616925599902,12.2695293119818,1.12221329518956,0.215956871266129,0.175668713780624,0.0143559067852484,0.966873520196509,3.17282410836098,0.647805258531661,0.319145059564074,0.580124112117905,0.241718380049127,0.186987912869301,0.428556273730591,0.279942275048518,0.000136740095263979,1.00066260668979,1.00121095157544,0.999452318330331,0.538669507378221,0.0567743046573989,0.40455618796438,1.0537942845762,1.05052588232612,0.696119379804569,0.321674361240758,-0.0177937410453266,-0.000108151343956464,0.963151065839432,0.0206662428360997,1.00032481175432,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20260242998461,0.795582946241813,0.462205049464635,0.25285922693159,0.326115941917016,0.533811810796336,-1.26395575558947,2.40829944211233,6.93939016158121
168,-0.00377518948666943,0.751299465901807,0.105397286975307,-0.00392054266348874,-0.00392054260367281,-0.00356125228820192,0.0254247460799276,0.0143215790933775,0.0127962721559098,5.65851934799693,7.93558934180161,0.849822512934981,3.07177108831314,0.328840084165661,4.03099765191971,2.80933698856195,1.29338745594514,-0.0717267925873759,8.49685874871201,12.2572084827612,1.12128406103855,0.216030480286393,0.175542585507567,0.0143482565252808,0.966602684057099,3.17110861622926,0.647623798318257,0.319006367391719,0.57996161043426,0.241650671014275,0.187028068133258,0.428541809511964,0.279927425256197,0.000129642537804263,1.00068916167622,1.0012059345659,0.999483849553984,0.53859091337905,0.0567660210597043,0.404643065561246,1.0537900618994,1.05052142266065,0.696933422231976,0.320860384359167,-0.0177938065911434,-0.000105319205940487,0.963151065839432,0.0206662428360997,1.00035804593644,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20244100342345,0.795672186192945,0.462205049464635,0.252761357189186,0.325929348503553,0.53387911142566,-1.26355152692376,2.40142828966534,6.94275332425468
169,-0.00378001507618871,0.751561409875566,0.105397286970357,-0.00392054265171393,-0.00392054260493868,-0.00357325497451733,0.0254311565566058,0.0143255628743222,0.0127999422884623,5.65724470262024,7.92980603006375,0.849166741757282,3.06934384562725,0.328570240216998,4.02916439980567,2.81125657555768,1.28960223973244,-0.071694415484451,8.49753658016399,12.2452519375243,1.12038340993877,0.216102186789309,0.175420130787871,0.0143408434489424,0.966340390902435,3.16944595275875,0.647448061904631,0.318871979361195,0.579804234541461,0.241585097725609,0.187066884803238,0.428527753217668,0.279914212505466,0.000122708348648614,1.00071494329932,1.00120108484843,0.999514441647669,0.538514939345995,0.0567580136000744,0.404727047053931,1.05378596120238,1.05051709183645,0.697726946980084,0.320066920028202,-0.017793867008286,-0.000102555559139372,0.963151065839432,0.0206662428360997,1.00039042538153,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20228430930984,0.795758338177391,0.462205049464635,0.252666408482689,0.325747937468385,0.53394550317887,-1.26315934855685,2.39473809454314,6.94605560962936
170,-0.00378467980249969,0.751814694507015,0.105397286966487,-0.00392054264250619,-0.00392054260592856,-0.003584852647736,0.0254373822507531,0.0143294319962632,0.012803506835589,5.65600239796917,7.92419949681998,0.848531003067238,3.06699283203096,0.328308836987746,4.02738883539719,2.81313271775909,1.28591916308788,-0.0716630454497819,8.49820274275312,12.2336489628632,1.1195104547767,0.216172034884185,0.175301244666147,0.0143336601714955,0.966086368930374,3.16783447312658,0.647277867183351,0.31874176104304,0.579651821358224,0.241521592232593,0.187104407859331,0.428514093441566,0.279902540912383,0.000115935060443416,1.00073997366593,1.00119639679849,0.999544122278093,0.538441497241799,0.0567502729994588,0.404808229758743,1.05378197907583,1.05051288625273,0.698500401310586,0.31929352134722,-0.0177939226578065,-9.98591275306499e-05,0.963151065839432,0.0206662428360997,1.00042196988501,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20213221027553,0.795841508569933,0.462205049464635,0.252574294605282,0.325571571961186,0.534010968633268,-1.26277886716889,2.3882244768932,6.94929724980062
171,-0.003789189071004,0.752059606056503,0.10539728696346,-0.00392054263530583,-0.0039205426067026,-0.00359605923984974,0.0254434283084605,0.0143331896419055,0.0128069687253033,5.65479171234986,7.91876430241253,0.847914680669782,3.06471562986269,0.328055607705841,4.02566911837851,2.81496614240698,1.28233562709356,-0.0716326511220275,8.49885724186147,12.2223891656596,1.11866433679602,0.216240067851494,0.17518582516566,0.0143266995424207,0.965840355189322,3.16627258546604,0.647113037976846,0.318615582319586,0.579504213113593,0.24146008879733,0.187140680746858,0.428500819102053,0.279892319798876,0.000109320140221371,1.00076427425734,1.00119186498364,0.999572918297424,0.5383705020331,0.0567427902954449,0.404886707671455,1.05377811220123,1.05050880240444,0.699254225727443,0.31853974814765,-0.0177939738750931,-9.7228627390343e-05,0.963151065839432,0.0206662428360997,1.00045269892461,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20198457295318,0.795921800105808,0.462205049464635,0.252484931879897,0.325400118513345,0.534075492611532,-1.26240973961723,2.38188314971001,6.95247853058979
172,-0.00379354810266576,0.752296421321219,0.105397286961094,-0.00392054262967523,-0.0039205426073079,-0.00360688818619415,0.0254492997395367,0.014336838910294,0.0128103308088251,5.65361193544861,7.91349517906676,0.847317177845321,3.06250990025863,0.327810294280413,4.0240034696115,2.8167575769407,1.27884909479861,-0.0716032021278078,8.49950009511075,12.2114624629218,1.11784422463561,0.216306328151698,0.175073773201203,0.0143199546376878,0.965602095277434,3.16475874905099,0.646953403835881,0.318493317237933,0.579361257166461,0.241400523819359,0.187175745430258,0.428487919432438,0.279883463394055,0.000102861000317201,1.00078786594698,1.00118748415682,0.999600855767608,0.538301871584974,0.0567355568311354,0.404962571583891,1.05377435734859,1.05050483688001,0.699988853939122,0.317805167032454,-0.0177940209715752,-9.46627707639949e-05,0.963151065839432,0.0206662428360997,1.00048263165432,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20184126785774,0.795999312004618,0.462205049464635,0.252398239085041,0.32523344696112,0.534139062051291,-1.26205163264589,2.37570991724991,6.95559978771319
173,-0.00379776194048718,0.75252540794802,0.105397286959243,-0.00392054262527219,-0.0039205426077813,-0.00361735244428973,0.0254550014208004,0.0143403828187981,0.0128135958623914,5.6524623684409,7.90838702514335,0.846737916697521,3.06037338044555,0.327572647002775,4.0223901689335,2.81850774821115,1.27545708977184,-0.0715746690494879,8.5001313316412,12.2008590719819,1.1170493134031,0.216370857434132,0.174964992494803,0.0143134187522963,0.96537134305265,3.16329147254772,0.646798799845275,0.318374843868491,0.57922280583159,0.241342835763162,0.187209642444984,0.428475383971602,0.279875890554192,9.65550083509823e-05,1.00081076901769,1.00118324924981,0.999627959983949,0.538235526559362,0.0567285642444363,0.405035909196202,1.05377071137431,1.05050098635897,0.700704712829534,0.317089351406805,-0.0177940642363393,-9.2160268586085e-05,0.963151065839432,0.0206662428360997,1.00051178689952,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20170216927132,0.796074140089942,0.462205049464635,0.25231413738274,0.325071430370373,0.534201665880743,-1.26170422260436,2.36970067346747,6.9586614031445
174,-0.00380183545574499,0.752746824735917,0.105397286957796,-0.00392054262182917,-0.00392054260815144,-0.00362746451189588,0.0254605380993107,0.014343824305061,0.012816766589037,5.65134232407363,7.90343489959982,0.846176337524938,3.05830388113407,0.327342424258607,4.02082755304365,2.82021738174199,1.2721571946958,-0.0715470233941279,8.50075099141408,12.1905695010421,1.11627882378249,0.216433696545952,0.174859389494122,0.0143070853930762,0.965147860353149,3.16186931233165,0.64664906643661,0.318260044168842,0.579088716211889,0.241286965088287,0.187242410947489,0.428463202554918,0.279869524500112,9.0399496326296e-05,1.00083300317847,1.00117915536698,0.999654255497982,0.538171390317241,0.0567218044577421,0.405106805225017,1.05376717121901,1.05049724760982,0.701402222437253,0.316391881500403,-0.0177941039376554,-8.97198334564384e-05,0.963151065839432,0.0206662428360997,1.00054018315324,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20156715513142,0.79614637690485,0.462205049464635,0.252232550248555,0.32491394496286,0.534263294900054,-1.26136719517502,2.36385140047278,6.96166380166212
175,-0.00380577335399732,0.752960921928558,0.105397286956664,-0.00392054261913666,-0.00392054260844088,-0.00363723644431335,0.0254659143955377,0.0143471662289149,0.0128198456203434,5.65025112672317,7.89863401665287,0.845631898215508,3.0562992840084,0.327119392250873,4.01931401347376,2.82188720103698,1.26894705000032,-0.0715202375635396,8.50135912453793,12.1805845400529,1.11553200117458,0.216494885541164,0.174756873293482,0.0143009482717397,0.964931416727839,3.16049087086617,0.646504049207652,0.31814880385266,0.578958850036703,0.24123285418196,0.18727408876338,0.428451365305451,0.279864292570879,8.43917689902567e-05,1.00085458758077,1.00117519777923,0.999679766139655,0.538109388824382,0.0567152696679985,0.40517534150762,1.0537637339055,1.05049361748775,0.702081795942565,0.315712344381851,-0.0177941403244166,-8.73401821567854e-05,0.963151065839432,0.0206662428360997,1.00056783857339,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20143610692258,0.796216111823465,0.462205049464635,0.252153403403617,0.324760870044056,0.534323941668332,-1.26104024510871,2.35815816700878,6.96460744757318
176,-0.00380958018087019,0.753167941497053,0.105397286955779,-0.00392054261703123,-0.00392054260866725,-0.00364667987097311,0.0254711348064699,0.0143504113742596,0.0128228355181562,5.6491881124312,7.89397974063397,0.845104073663031,3.05435753930861,0.326903324733049,4.01784799463989,2.82351792693159,1.2658243525337,-0.0714942848253967,8.50195579061872,12.1708952519108,1.11480811486886,0.216554463689731,0.174657355557382,0.0142950012981754,0.964721789176487,3.15915479514137,0.646363598748246,0.318041012263565,0.578833073505892,0.241180447294122,0.187304712433803,0.428439862625412,0.279860125992626,7.85291113711773e-05,1.00087554083427,1.00117137191823,0.999704515038828,0.538049450560556,0.0567089523371301,0.405241597102314,1.05376039653671,1.05049009293252,0.702743839661977,0.315050333965515,-0.0177941736274917,-8.50200378593061e-05,0.963151065839432,0.0206662428360997,1.00059477098091,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20130890957113,0.796283431158699,0.462205049464635,0.252076624748642,0.324612087932473,0.534383600395929,-1.26072307596813,2.35261712694796,6.96749284160657
177,-0.00381326032763226,0.753368117413442,0.105397286955087,-0.00392054261538477,-0.00392054260884422,-0.00365580601134285,0.0254762037086613,0.0143535624509076,0.0128257387762701,5.64815262892049,7.88946758103041,0.844592355204757,3.05247666350175,0.326694002752225,4.01642799197128,2.82511027698692,1.2627868542697,-0.071469139285349,8.50254105813403,12.1614929639638,1.11410645724561,0.216612469486769,0.174560750446442,0.0142892385739737,0.964518761899144,3.15785977517018,0.646227570472427,0.317936562253586,0.578711257139486,0.241129690474786,0.187334317260147,0.428428685187879,0.279856959661604,7.28087957153292e-05,1.00089588102232,1.00116767337073,0.999728524646133,0.537991506432048,0.0567028451828181,0.405305648385134,1.05375715629366,1.05048667096636,0.703388753049746,0.31440545101125,-0.017794204060996,-8.27581321278961e-05,0.963151065839432,0.0206662428360997,1.00062099785869,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20118545134327,0.796348418266325,0.462205049464635,0.252002144299871,0.324467483890455,0.534442266841879,-1.26041539987848,2.34722451780788,6.97032051796727
178,-0.00381681803656644,0.753561675915124,0.105397286954546,-0.00392054261409724,-0.00392054260898267,-0.00366462569018444,0.0254811253612167,0.0143566220963923,0.0128285578220835,5.64714403559198,7.88509318770413,0.844096250079184,3.0506547370383,0.326491214401686,4.01505255011285,2.82666496492414,1.25983236104881,-0.0714447758600976,8.50311500383082,12.1523692598092,1.11342634300695,0.216668940661815,0.174466974545664,0.0142836543861785,0.964322126054493,3.15660454253971,0.64609582445651,0.317835350066149,0.578593275632696,0.241080531513623,0.187362937347113,0.428417823928764,0.279854731940447,6.72280877335177e-05,1.00091562571685,1.00116409787325,0.99975181675319,0.537935489687359,0.0566969411696126,0.405367569143029,1.05375401043357,1.05048334869192,0.70401692870609,0.313777303117393,-0.0177942318234825,-8.05532066706946e-05,0.963151065839432,0.0206662428360997,1.00064653635132,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.2010656237461,0.796411153645496,0.462205049464635,0.251929894126882,0.324326946056416,0.534499938216238,-1.26011693728531,2.34197665928494,6.97309104154503
179,-0.00382025740614594,0.753748835760552,0.105397286954122,-0.00392054261309038,-0.00392054260909092,-0.00367314935219143,0.0254859039087166,0.0143595928777417,0.0128312950182197,5.64616170350534,7.88085234628178,0.843615280903338,3.04888990219042,0.32629475458259,4.01372026119846,2.82818270009754,1.25695873135231,-0.0714211702513891,8.50367771214686,12.1435159713755,1.11276710843579,0.216723914188201,0.174375946794932,0.014278243201253,0.964131679526802,3.15538786901556,0.645968225282957,0.317737275223312,0.578479007716081,0.2410329198817,0.187390605644226,0.428407270039035,0.279853384466815,6.17842522952775e-05,1.00093479199287,1.00116064130682,0.999774412512203,0.537881335835952,0.0566912335003686,0.405427430663679,1.05375095628787,1.05048012329021,0.704628752391665,0.313165504707391,-0.017794257099056,-7.84040148925377e-05,0.963151065839432,0.0206662428360997,1.0006714032654,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20094932143169,0.796471715035851,0.462205049464635,0.251859808292233,0.324190365378498,0.534556613087149,-1.25982741671911,2.336869951806,6.97580500527021
180,-0.00382358239602282,0.753929808476466,0.105397286953792,-0.00392054261230312,-0.00392054260917551,-0.00368138707603538,0.0254905433840799,0.0143624772932168,0.0128339526641176,5.64520501534418,7.87674097370921,0.843148985168737,3.04718036096897,0.326104424774375,4.01242976319144,2.82966418700468,1.25416387510765,-0.0713982989208929,8.5042292746555,12.1349251712749,1.11212811068147,0.216777426292487,0.174287588421673,0.014272999659255,0.963947226701141,3.15420856519712,0.645844641889764,0.317642240417115,0.578368336020684,0.240986806675285,0.187417353985846,0.428397014957174,0.279852861973628,5.64745585958895e-05,1.00095339644258,1.001157299692,0.999796332454968,0.537828982569952,0.056685715607991,0.405485301822057,1.05374799126038,1.05047699201866,0.70522460304798,0.312569677010437,-0.017794280058416,-7.63093232699277e-05,0.963151065839432,0.0206662428360997,1.00069561507051,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20083644210409,0.796530177511315,0.462205049464635,0.251791822792882,0.324057635549613,0.534612291292417,-1.25954657456645,2.33190087509746,6.97846302761044
181,-0.00382679683183607,0.75410479859696,0.105397286953533,-0.00392054261168739,-0.00392054260924168,-0.00368934858784797,0.025495047711368,0.0143652777740138,0.012836532997589,5.64427336536745,7.87275511396376,0.842696914755297,3.04552437311593,0.325920032813543,4.0111797382897,2.83111012483178,1.25144575252384,-0.0713761390659244,8.50476978953349,12.1265891654158,1.11150872707113,0.216829512463988,0.17420182287559,0.0142679185682116,0.963768578246562,3.15306547922171,0.645724947425197,0.317550151404907,0.578261146947937,0.240942144561641,0.187443213129734,0.428387050361874,0.279853112120054,5.12962847744311e-05,1.00097145518905,1.001154069184,0.999817596511292,0.537778369688656,0.0566803811474783,0.405541249163866,1.05374511282545,1.05047395220919,0.705804852823381,0.311989448036448,-0.0177943008598289,-7.42679125493482e-05,0.963151065839432,0.0206662428360997,1.00071918790072,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20072688642914,0.796586613570728,0.462205049464635,0.251725875503332,0.323928652943857,0.534666973855413,-1.25927415484749,2.32706598677139,6.98106575020147
182,-0.00382990440984634,0.754274003894643,0.10539728695333,-0.003920542611206,-0.00392054260929342,-0.00369704327416442,0.0254994207085278,0.0143679966859333,0.0128390381963465,5.64336615934824,7.86889093391807,0.842258635462449,3.04392025416935,0.325741392680482,4.00996891139252,2.83252120703274,1.24880237295576,-0.0713546685959834,8.50529936105113,12.1185004858659,1.11090835444563,0.216880207464377,0.1741185757654,0.0142629948986876,0.963595550906941,3.15195749551572,0.645609019107651,0.317460916908387,0.578157330544165,0.240898887726735,0.187468212794232,0.428377368164957,0.27985408533263,4.62467221293109e-05,1.00098898389953,1.0011509460681,0.999838224026849,0.537729439025764,0.0566752239882519,0.405595336985984,1.05374231852615,1.05047100126628,0.706369867104289,0.311424452545748,-0.0177943196500371,-7.22785787746285e-05,0.963151065839432,0.0206662428360997,1.00074213755656,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20062055794702,0.796641093225383,0.462205049464635,0.251661906120462,0.323803316554253,0.534720662905135,-1.25900990899964,2.32236192092865,6.98361383560637
183,-0.00383290870140392,0.754437615604162,0.105397286953172,-0.00392054261082952,-0.00392054260933394,-0.00370448019435154,0.0255036660900761,0.0143706363310126,0.0128414703794978,5.64248281450132,7.86514471935007,0.841833726556875,3.04236637359807,0.32556832429401,4.00879604862626,2.83389812094035,1.24623179379598,-0.071333866110075,8.50581809908492,12.1106518839557,1.11032640851935,0.21692954533735,0.174037774797503,0.0142582237785396,0.96342796729918,3.15088353359093,0.64549673809045,0.317374448516323,0.578056780379508,0.240856991824795,0.187492381694108,0.428367960504531,0.279855734655824,4.13231788839639e-05,1.00100599779835,1.00114792675509,0.999858233780498,0.537682134379222,0.056670238206761,0.405647627414017,1.05373960597257,1.05046813666518,0.706920004551343,0.310874332013762,-0.0177943365651044,-7.03401342159127e-05,0.963151065839432,0.0206662428360997,1.00076447950746,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20051736298753,0.796693684083628,0.462205049464635,0.251599856109985,0.32368152793181,0.534773361600228,-1.25875359566716,2.31778538677841,6.98610796519706
